"nuts1","nuts2","nuts3","BNP_vote_share","Conservative_vote_share","Green_vote_share","LD_vote_share","Labour_vote_share","UKIP_vote_share","agriculture","agriculture_int","cancer_62_days","cancer_62_days_int","change_rel_inc_med","eu_15_imm_01","eu_15_imm_growth","eu_access_imm_01","eu_access_imm_01_int","eu_access_imm_growth","eu_access_imm_growth_int","eu_eco_dependence","fiscal_cuts","fiscal_cuts_int","immigrant_arrivals","immigrant_arrivals_int","immigrant_share","immigrant_share_int","import_shock","instrument_for_shock","leave_share","median_wage","median_wage_growth","other_imm_01","other_imm_growth","pub_empl_growth","pub_empl_growth_int","share_above_60","share_above_60_growth","share_commuters_london","share_council_rent","share_council_rent_growth","share_high_skill","share_home_own","share_home_own_growth","temporary_immigrants","unemployment"
6,"UKH3","UKH36",0.733756363391876,32.0056419372559,7.166672706604,7.53713607788086,11.3672485351562,37.8398399353027,0.68,0.264541119337082,-1.4371303319931,-0.559088349342346,7.94654560089111,1.02089524269104,0.108792543411255,0.113003864884377,0.043962012976408,0.74435156583786,0.28957587480545,10.1,-226.399200439453,-88.0763168334961,1.06565096808771,0.414571315050125,8.38709677419355,3.26284098625183,0.389031052589417,3.14907336235046,56.4474665779347,12.3666666666667,-4.30108213424683,3.1827085018158,49.5423965454102,-1.580721616745,-0.614949822425842,19.4801349639893,27.3008651733398,13.7044172286987,7.88546657562256,-56.6054039001465,20.5,78.7738265991211,-5.13341522216797,1.55216642470978,5.4
6,"UKH3","UKH37",1.22875547409058,26.0242404937744,5.2956690788269,2.76358699798584,14.2564582824707,45.2335624694824,0.68,0.264541119337082,-1.55595910549164,-0.605316400527954,5.93803405761719,0.64547336101532,0.0728613957762718,0.0743730440735817,0.0289334245026112,0.478889852762222,0.186303019523621,10.1,-149.581420898438,-58.1918182373047,0.62523003312477,0.243233904242516,6.47887323943662,2.52048277854919,0.389031052589417,3.14907336235046,69.1474163457593,10.8366666666667,-13.1793737411499,2.20549321174622,70.1713485717773,-0.669473052024841,-0.260445803403854,20.2463874816895,24.7046966552734,13.8108968734741,11.3707323074341,-25.0356731414795,20.5,78.1028747558594,-5.01996898651123,1.41608391608392,5.4
7,"UKI3","UKI31",0.610264420509338,20.0570240020752,14.0444192886353,9.80258178710938,39.7505569458008,9.42074871063232,0.1,0.00621859356760979,-1.35037553310394,-0.0839743688702583,45.4611778259277,5.93552780151367,2.90636205673218,0.937111675739288,0.0582751668989658,1.99556541442871,0.124096103012562,4.2,-209.864990234375,-13.0506505966187,6.60960988032724,0.411024779081345,41.3502109704641,2.57140159606934,0.0621859356760979,0.462797731161118,25.0421974842262,14.97,-11.6904649734497,26.2498474121094,24.1302490234375,-0.509392142295837,-0.0316770263016224,12.8868360519409,18.3506546020508,68.2539825439453,25.4354248046875,-11.5436820983887,NA,35.0038070678711,-6.87453746795654,1.45928647089315,4.6
7,"UKI3","UKI32",0.518283188343048,33.8938102722168,7.92471790313721,6.44629669189453,31.3334426879883,13.566123008728,0.1,0.00641268491744995,-0.0368430316448212,-0.00236262753605843,23.8870048522949,8.88320159912109,5.02410554885864,0.997870802879333,0.0639903098344803,2.3289167881012,0.149346098303795,4.2,265.608734130859,17.0326519012451,7.4624736845108,0.478544920682907,49.7942386831276,3.19314765930176,0.0641268491744995,0.447549313306808,31.0348355414599,15.33,-6.27658367156982,31.4205169677734,43.9476127624512,0.642074108123779,0.0411741882562637,13.5572214126587,13.3640365600586,70.1594390869141,12.8877277374268,-7.98590993881226,NA,34.1903228759766,-10.7200794219971,0.478670903769462,8.5
7,"UKI3","UKI33",0.562159359455109,35.2229614257812,8.98404121398926,6.5252513885498,28.8159198760986,13.2068042755127,0.1,0.00812538899481297,0.405276387929916,0.0329302810132504,21.8511905670166,8.42235851287842,3.64972949028015,0.992716550827026,0.0806620791554451,1.97432744503021,0.160421773791313,4.2,-68.6729049682617,-5.57994031906128,7.12724898068535,0.579116702079773,47.2727272727273,3.84109282493591,0.0812538862228394,0.650693655014038,30.5168875619532,16.745,-13.8114709854126,26.344934463501,21.2740039825439,-1.68614542484283,-0.137005865573883,14.6290988922119,0.951787531375885,66.7130508422852,13.8423128128052,-9.72781467437744,NA,42.9242324829102,-18.8856983184814,0.949825439749504,4.6
7,"UKI3","UKI34",0.468389689922333,34.7193832397461,9.9580602645874,7.19671154022217,30.8910160064697,10.949803352356,0.1,0.0150602729991078,1.84548724746492e-07,2.77935416903574e-08,3.92867660522461,3.81749749183655,2.95068740844727,0.72739839553833,0.109548181295395,3.81288909912109,0.574231505393982,4.2,-158.367980957031,-23.8506507873535,4.50129618476525,0.677907466888428,32.7974276527331,4.93938207626343,0.150602728128433,1.22870850563049,24.9683311798536,14.8,-4.34481000900269,20.0553035736084,40.4576797485352,0.606274843215942,0.0913066416978836,11.6969327926636,4.62279415130615,67.1793746948242,14.8435401916504,-13.5147705078125,NA,51.198844909668,-11.1028432846069,0.555570103083785,5.4
7,"UKI4","UKI41",0.741654574871063,14.0950021743774,10.7375898361206,3.65835380554199,56.3892822265625,6.72908926010132,0.2,0.0607968457043171,-0.397266089916229,-0.120762623846531,-1.55882024765015,2.09216165542603,2.6338939666748,0.572176873683929,0.173932746052742,7.04520797729492,2.14163208007812,4.2,69.013557434082,20.9790325164795,8.2675563702339,2.51320672035217,45.8961474036851,13.9517049789429,0.303984224796295,2.22856903076172,34.2421728722774,11.365,-12.9806537628174,32.2577018737793,39.2248458862305,-1.08072733879089,-0.328524053096771,10.0087690353394,-3.0320520401001,63.5876998901367,27.9642200469971,-24.7612991333008,NA,36.6905975341797,-22.2074928283691,0.368709493392688,8
7,"UKI4","UKI42",1.04100430011749,12.0270290374756,10.8202114105225,4.21263933181763,54.1858367919922,9.80040168762207,0.2,0.0480042174458504,-0.285534739494324,-0.0685343593358994,19.721549987793,2.39666318893433,5.05185985565186,0.31207612156868,0.0749048441648483,3.67964291572571,0.883191883563995,4.2,-24.738109588623,-5.93766784667969,8.41701636400286,2.02026128768921,38.5665529010239,9.25678539276123,0.240021079778671,1.67720937728882,32.5440014782649,13.6,-13.5888042449951,30.5375671386719,40.4952735900879,-0.790859460830688,-0.189822942018509,9.72900009155273,-13.3004302978516,74.6700897216797,37.3857116699219,-53.6449661254883,NA,27.3869876861572,-11.4644756317139,0.275787506184604,10.4
7,"UKI4","UKI43",0.525572061538696,11.387393951416,15.4300022125244,10.2957582473755,47.9997711181641,8.4017162322998,0.2,0.0543875023722649,-0.30457067489624,-0.0828241929411888,10.7473697662354,3.99842977523804,2.82077145576477,0.748144268989563,0.203448489308357,7.07792949676514,1.92475461959839,4.2,39.7986068725586,10.8227348327637,6.91314048294012,1.87994229793549,38.2591093117409,10.4040870666504,0.271937519311905,1.92853260040283,24.6015830625801,13.325,-12.5204772949219,25.6951236724854,17.8288345336914,-2.2431423664093,-0.60999459028244,11.5223693847656,7.06271886825562,66.519172668457,27.2374477386475,-20.5629196166992,NA,38.2445526123047,-11.5086784362793,0.361148540175031,6
7,"UKI4","UKI44",0.755692005157471,12.0250883102417,13.8483333587646,9.32251644134521,44.5205383300781,11.6375179290771,0.2,0.0259609073400497,-0.574124157428741,-0.0745239183306694,15.0236320495605,2.68050265312195,2.50755381584167,0.405437171459198,0.0526275858283043,3.62827777862549,0.470966905355453,4.2,-12.2690744400024,-1.59258151054382,4.76941948288219,0.619092285633087,36.6666666666667,4.75949954986572,0.129804536700249,1.01720249652863,28.6354956196476,11.86,-0.942318022251129,21.8407497406006,41.3196487426758,1.11456549167633,0.14467565715313,12.3807096481323,-3.61213302612305,67.212760925293,34.3925018310547,-31.5095539093018,NA,39.3517417907715,-9.14774894714355,0.518679824319606,7
7,"UKI4","UKI45",0.567020177841187,14.2422914505005,15.1841449737549,8.76700401306152,46.984977722168,7.86058902740479,0.2,0.0285237524658442,-0.237565040588379,-0.0338812321424484,28.7809524536133,4.8386549949646,3.3422372341156,0.601497530937195,0.0857848301529884,3.84567713737488,0.548465728759766,4.2,-67.0344696044922,-9.56037330627441,4.91078438664782,0.700369954109192,32.1875,4.59054136276245,0.142618760466576,1.14300441741943,21.377638736225,12.74,-9.7783374786377,23.4993553161621,25.2302227020264,-0.230140909552574,-0.0328224115073681,10.9183530807495,-2.69854044914246,69.7048568725586,28.5064220428467,-31.2093830108643,NA,36.0735168457031,-8.56408882141113,0.491326374598137,7.1
7,"UKI5","UKI51",1.49566173553467,21.0932292938232,6.45971155166626,3.16273260116577,30.2848720550537,29.5666217803955,0.14,0.0300419051200151,-0.359729290008545,-0.077192522585392,0.209448158740997,1.25349545478821,0.919322371482849,0.205680474638939,0.0441359505057335,2.66529536247253,0.57193249464035,6.2,-86.6352310180664,-18.5906238555908,2.7657178660409,0.593481659889221,26.3157894736842,5.64697456359863,0.214585036039352,1.726637840271,54.0983673236962,11.835,-6.26625108718872,10.22971534729,90.5659103393555,0.0890834629535675,0.0191159788519144,16.6791343688965,6.33618068695068,36.3420829772949,15.9647493362427,-20.5222682952881,NA,63.0260276794434,-9.15718555450439,0.442136559905662,8.3
7,"UKI5","UKI52",2.0116879940033,18.7184906005859,3.88209223747253,1.70423531532288,27.855375289917,37.9852638244629,0.14,0.0372621789574623,-1.97091424465179,-0.524575471878052,-4.57933473587036,0.682651877403259,0.637828707695007,0.200158685445786,0.0532739199697971,3.08893537521362,0.82214617729187,6.2,-12.7955827713013,-3.40565228462219,3.63736742082409,0.968115985393524,22.9398663697105,6.10563898086548,0.266158431768417,2.10550880432129,67.1539118920391,11.415,-9.59297847747803,5.91717529296875,160.335220336914,1.38143467903137,0.367680490016937,19.1686973571777,2.27712512016296,28.1209678649902,21.7308712005615,-16.5960731506348,NA,68.8304672241211,-9.4392147064209,0.510675344254637,9
7,"UKI5","UKI53",0.843478858470917,19.5795478820801,7.89143800735474,5.36574459075928,41.8236770629883,16.0172901153564,0.14,0.043517243117094,-0.611285984516144,-0.190010577440262,-1.7619241476059,1.5059871673584,1.15060746669769,0.391486644744873,0.121688708662987,6.85484552383423,2.13074278831482,6.2,-48.0531730651855,-14.9367256164551,7.0819051557542,2.2013213634491,38.7610619469027,12.0483894348145,0.31083744764328,2.44738864898682,43.6748260017569,11.47,-6.26048612594604,21.088415145874,57.2621879577637,-0.0303811896592379,-0.00944361183792353,14.3876152038574,5.19968938827515,41.1882209777832,11.0799884796143,-23.2257556915283,NA,66.5321044921875,-14.6005973815918,0.423085181680094,7.2
7,"UKI5","UKI54",0.770587921142578,22.6142921447754,6.63561820983887,2.99543356895447,41.6312065124512,18.5135688781738,0.14,0.0877757668495178,-1.66481482982635,-1.04378855228424,-9.71676158905029,2.23132848739624,0.677002012729645,0.418556869029999,0.262422502040863,8.16277313232422,5.11781167984009,6.2,110.08130645752,69.0176467895508,4.39561997570854,2.75592088699341,34.9693251533742,21.9247093200684,0.626969754695892,5.09983682632446,44.1770265729771,11.38,-11.3471479415894,20.4007186889648,32.2122268676758,0.323531627655029,0.202844545245171,15.9354944229126,5.40637731552124,34.5263404846191,13.4594831466675,-15.3287630081177,NA,69.8762664794922,-17.1026878356934,0.554828282064491,5.1
7,"UKI6","UKI61",0.661613702774048,32.3640251159668,8.03463649749756,5.73751401901245,15.7887487411499,31.1074886322021,0.233333333333333,0.0358183644711971,0.721352756023407,0.110732898116112,-10.7686729431152,1.50542068481445,0.360705435276031,0.303520411252975,0.0465925931930542,1.47699737548828,0.226729840040207,6.2,-174.88883972168,-26.8467102050781,1.43063555407026,0.219612970948219,18.3229813664596,2.8127110004425,0.153507277369499,1.22782003879547,49.3520873530959,12.98,-1.09925639629364,6.96574306488037,49.183910369873,-1.97677993774414,-0.303450107574463,20.5916767120361,10.7049283981323,35.8715705871582,1.41817486286163,7.06672382354736,NA,75.2673492431641,-5.79854726791382,0.266861939491635,5.1
7,"UKI6","UKI62",1.05541169643402,27.3188858032227,6.99069499969482,3.85721731185913,33.2070808410645,20.023136138916,0.233333333333333,0.0436730459332466,0.102281361818314,0.0191440228372812,-14.3905773162842,1.58082437515259,0.817031502723694,0.451923400163651,0.0845865905284882,2.71577525138855,0.508312165737152,6.2,-17.3191967010498,-3.24163746833801,3.30191362288222,0.618019819259644,29.4429708222812,5.51084661483765,0.187170192599297,1.50488877296448,45.7074573141515,11.56,-7.79653120040894,18.0612049102783,42.409725189209,0.289694398641586,0.0542221553623676,15.5053424835205,8.98247718811035,29.7615089416504,10.2461166381836,-3.33757615089417,NA,67.8508453369141,-13.3757915496826,0.400195018892455,6.1
7,"UKI6","UKI63",0.81461089849472,26.2173290252686,7.61980867385864,14.5978746414185,22.427848815918,20.9649829864502,0.233333333333333,0.0588307306170464,0.535819828510284,0.135097160935402,4.10294818878174,2.41713261604309,0.967280268669128,0.47946497797966,0.120888322591782,3.46092510223389,0.872608959674835,6.2,-183.976013183594,-46.3861846923828,3.17207363014593,0.799780309200287,30.1919720767888,7.61235332489014,0.252131700515747,2.08221673965454,43.5292707155825,12.8,-6.24300003051758,14.6356239318848,50.3091583251953,-1.03747916221619,-0.261581391096115,16.4344730377197,8.26020431518555,30.8510189056396,9.54123401641846,-30.8152523040771,NA,70.9434661865234,-10.1463432312012,0.506037442068248,5.1
7,"UKI7","UKI71",0.496384084224701,34.4837188720703,7.87581872940063,4.72634696960449,30.7822322845459,15.0188283920288,0.128571428571429,0.0271625146269798,-1.46950578689575,-0.310453683137894,2.82599472999573,3.54299926757812,0.653920948505402,1.06115126609802,0.224183067679405,6.54970026016235,1.38371586799622,6.2,-98.8576583862305,-20.8850650787354,5.47605140186916,1.15689253807068,35.1851851851852,7.43336296081543,0.211263999342918,1.8275158405304,37.77051908615,12.77,-12.130464553833,23.5068225860596,28.9259433746338,-0.952887892723083,-0.201310902833939,16.3482856750488,10.4371471405029,36.2752952575684,10.4581546783447,-17.9418258666992,NA,65.724250793457,-12.2912836074829,0.360608125649014,7.6
7,"UKI7","UKI72",0.936115920543671,18.038911819458,6.96040821075439,9.96304416656494,46.8071517944336,8.71443653106689,0.128571428571429,0.0328990183770657,-0.301696747541428,-0.0771985426545143,-2.54207563400269,3.39135527610779,1.5497373342514,1.06162512302399,0.271649956703186,7.52816343307495,1.92631590366364,6.2,121.260810852051,31.0283679962158,10.4473671032445,2.67328524589539,53.8699690402477,13.7843151092529,0.255881249904633,1.95958304405212,40.2630885308557,10.74,-12.3896961212158,37.1003227233887,29.8303756713867,1.08966505527496,0.278824865818024,13.3116979598999,8.48701477050781,35.1711463928223,10.5929527282715,-8.53019618988037,NA,54.4969024658203,-21.2611179351807,0.166163623368524,5.7
7,"UKI7","UKI73",0.882430076599121,20.04931640625,7.34169244766235,5.74576377868652,45.5757827758789,11.1557636260986,0.128571428571429,0.030946584418416,-0.524260818958282,-0.126187294721603,0.383411884307861,2.89152932167053,1.10949397087097,1.53381979465485,0.369183748960495,7.86414957046509,1.89286661148071,6.2,-19.6000652313232,-4.71765041351318,6.6474329037017,1.60000824928284,47.3529411764706,11.3976469039917,0.240695655345917,1.84899878501892,39.5978287853678,11.66,-12.0027208328247,29.4246845245361,30.1356258392334,-0.10187503695488,-0.0245208796113729,13.8466949462891,7.59431409835815,29.3076000213623,11.8087148666382,-11.2301054000854,NA,61.6828918457031,-17.1385078430176,0.425557917341376,6.8
7,"UKI7","UKI74",1.08104395866394,29.1648025512695,5.19478750228882,3.54021263122559,32.0750961303711,20.4806938171387,0.128571428571429,0.0267965700477362,0.113083533942699,0.023568619042635,-2.35086464881897,1.73313760757446,1.01862967014313,0.410386353731155,0.0855318084359169,3.86132216453552,0.804768145084381,6.2,-100.245399475098,-20.8929233551025,4.95749629942905,1.03323030471802,40.2214022140221,8.38285541534424,0.208417773246765,1.69128596782684,51.2153991856046,11.685,-7.10112762451172,20.1256046295166,63.7663078308105,2.2943594455719,0.478185296058655,16.3166275024414,11.872935295105,18.0683517456055,9.70669364929199,-12.6715211868286,NA,72.3205642700195,-11.5474443435669,0.436737858602946,5.2
7,"UKI7","UKI75",0.70207005739212,28.1104869842529,8.90160274505615,11.4415121078491,27.7006244659424,16.2691078186035,0.128571428571429,0.0294978469610214,1.21630585193634,0.279054254293442,18.8145771026611,3.20763444900513,0.918435215950012,0.594266355037689,0.136341154575348,4.46843576431274,1.0251829624176,6.2,-175.977783203125,-40.3741760253906,4.58308779720724,1.05148732662201,36.7965367965368,8.4421443939209,0.229427695274353,1.85392737388611,40.0795955012015,13.74,-10.5272397994995,19.103609085083,53.8135986328125,-2.38053488731384,-0.546160638332367,14.3441276550293,15.6395254135132,25.7879219055176,10.9704008102417,-12.6365776062012,NA,63.7267417907715,-11.7123556137085,0.51668397628528,5.9
8,"UKJ1","UKJ11",0.76081383228302,33.462272644043,7.97999668121338,7.74776363372803,18.7140254974365,26.9739837646484,0.41,0.11208888143301,-0.443081557750702,-0.121132969856262,7.33888530731201,1.98004615306854,0.287941038608551,0.351407200098038,0.0960703417658806,2.39697003364563,0.655301690101624,9.4,-210.164825439453,-57.4564399719238,2.59097521428204,0.708340287208557,19.6078431372549,5.36053943634033,0.273387521505356,2.1883761882782,47.6691190021966,11.8833333333333,-4.60882091522217,8.86348724365234,55.7597160339355,0.369700074195862,0.101071387529373,16.3556995391846,19.96999168396,4.1951584815979,7.56654167175293,-21.7140636444092,36.8,73.0813446044922,-8.56990242004395,0.884638523666547,3.7
8,"UKJ1","UKJ13",0.840092062950134,29.9004783630371,8.01416683197021,8.33575344085693,16.9562587738037,31.7527885437012,0.775,0.323285222053528,-0.214408546686172,-0.0894388556480408,10.9452610015869,1.58322024345398,0.557752370834351,0.227689370512962,0.0949788466095924,1.90051364898682,0.792784452438354,9.4,-264.465576171875,-110.319755554199,2.10606148999475,0.878527164459229,15.1851851851852,6.33438158035278,0.4171422123909,3.5055091381073,49.8092215767186,11.8675,-3.42502784729004,6.20799827575684,78.9945220947266,0.808391809463501,0.337214350700378,15.0036945343018,31.4524688720703,6.71734523773193,11.0542688369751,-39.1238098144531,36.8,71.3441772460938,-7.64442825317383,0.718744530657488,4.6
8,"UKJ1","UKJ14",0.659829020500183,30.3555278778076,12.7159852981567,10.3367557525635,18.024019241333,23.7894649505615,0.87,0.187938079237938,0.353026002645493,0.0762609541416168,20.0744915008545,2.25322365760803,0.59324049949646,0.267057299613953,0.0576899237930775,1.91531455516815,0.413747727870941,9.4,-259.702880859375,-56.1012191772461,2.45807966422175,0.530996263027191,15.5354449472097,3.35597896575928,0.216020777821541,1.7807354927063,43.2037886151376,11.018,-1.81602692604065,6.26354312896729,50.9294700622559,-0.224965408444405,-0.0485972017049789,17.6429100036621,22.8931331634521,2.05176162719727,6.53848361968994,-30.3523426055908,36.8,69.975700378418,-6.40824222564697,1.07262497604717,3.5
8,"UKJ2","UKJ21",0.407753944396973,20.6199436187744,24.525936126709,5.31135749816895,26.9381484985352,18.7448043823242,0.4,0.0747834369540215,-0.163162156939507,-0.0305045675486326,12.5417318344116,2.74678492546082,0.937385201454163,0.292151063680649,0.0546201542019844,1.97121262550354,0.368535131216049,8.1,-27.1324768066406,-5.07264995574951,2.84336201506535,0.53159099817276,14.6428571428571,2.73760795593262,0.186958596110344,1.53567147254944,31.3802624850861,10.26,-3.03957915306091,6.55806493759155,56.713020324707,0.279207915067673,0.0522003211081028,18.6773204803467,-5.19409513473511,5.08752965927124,10.2892236709595,-4.61813735961914,35.2,61.0950469970703,-12.7465267181396,0.4505711535217,5.9
8,"UKJ2","UKJ22",0.565659284591675,28.418025970459,9.14014434814453,9.15619087219238,12.8256216049194,35.5248718261719,1.24,0.382560640573502,-1.27579545974731,-0.393604129552841,-2.37116670608521,1.47687304019928,0.34184804558754,0.160057201981544,0.0493803136050701,1.02574717998505,0.316460072994232,8.1,-71.8972320556641,-22.1814937591553,0.861937742598371,0.265922158956528,9.00562851782364,2.77838635444641,0.308516651391983,2.62283492088318,54.5326314844617,9.228,-4.25241756439209,3.78124976158142,32.7836265563965,-0.0947603061795235,-0.0292351320385933,26.4700355529785,14.2565135955811,3.45886826515198,5.44078874588013,-13.0173654556274,35.2,74.4621124267578,-7.02123737335205,1.25421772331735,5
8,"UKJ2","UKJ25",0.620597362518311,37.8990859985352,8.20061016082764,9.02807426452637,11.1099672317505,28.8067970275879,0.6,0.138114109635353,-0.189427867531776,-0.0436044335365295,12.3085918426514,2.60554575920105,0.186859220266342,0.271859616041183,0.062579408288002,1.49827373027802,0.344887882471085,8.1,-266.475921630859,-61.3401374816895,1.91081216778632,0.439850181341171,15.3745072273325,3.53906059265137,0.230190172791481,1.87183666229248,46.8813851318334,12.9771428571429,-8.02286148071289,7.49292755126953,46.3897438049316,-0.905120313167572,-0.208349794149399,19.3843536376953,17.2688045501709,10.344181060791,6.5181040763855,-8.64011287689209,35.2,76.2848052978516,-5.57992601394653,1.41225824387855,3.7
8,"UKJ2","UKJ26",0.675332546234131,36.1819648742676,8.65993690490723,9.30765056610107,9.76113891601562,30.9209651947021,0.6,0.138114109635353,0.518282949924469,0.119303643703461,5.9327335357666,1.73842370510101,0.263071447610855,0.218612655997276,0.0503224842250347,1.07012593746185,0.246332481503487,8.1,-262.157958984375,-60.3461875915527,1.21721723377767,0.280191451311111,12.1134020618557,2.78838610649109,0.230190172791481,1.87183666229248,49.6664947567475,12.62,-7.76982164382935,5.83627796173096,44.1581764221191,-0.652878165245056,-0.150286138057709,20.4487152099609,19.4144153594971,13.7392520904541,8.13475704193115,-63.2988624572754,35.2,78.9812850952148,-5.61633682250977,1.4099536357282,3.3
8,"UKJ2","UKJ27",0.600980401039124,31.6279373168945,8.66089725494385,6.71990346908569,10.3844785690308,37.4219818115234,1.4,0.463862121105194,0.0174374002963305,0.00577753549441695,-7.26956367492676,1.27768278121948,0.263845056295395,0.164192244410515,0.0544018298387527,1.74454259872437,0.578019440174103,8.1,-146.264877319336,-48.4619560241699,1.41518835957744,0.468894481658936,5.05747126436782,1.67569243907928,0.331330090761185,2.71934723854065,55.9608673834851,8.9025,2.23623156547546,3.36717748641968,41.4628791809082,-0.973169028759003,-0.322440177202225,27.7712783813477,11.6130771636963,1.84655785560608,6.1100001335144,-31.7266998291016,35.2,75.9033584594727,-6.49806356430054,0.984105023312893,3.6
8,"UKJ2","UKJ28",0.647834241390228,32.6174240112305,8.1316385269165,7.3860912322998,14.475136756897,32.4747657775879,1.4,0.463862121105194,-0.287782907485962,-0.0953511372208595,6.27632808685303,1.61707854270935,0.434409081935883,0.206752374768257,0.0685032829642296,1.57698798179626,0.522503554821014,8.1,-229.408325195312,-76.009880065918,1.61275001755234,0.534352600574493,12.9533678756477,4.29184055328369,0.331330090761185,2.71934723854065,50.2567884442992,10.92,-0.50272673368454,5.53506517410278,53.5309600830078,-0.795021593570709,-0.263414591550827,19.116735458374,21.7254104614258,5.95152139663696,7.25622940063477,-20.712345123291,35.2,75.6959838867188,-7.29418468475342,1.19810186963363,5
8,"UKJ3","UKJ31",1.03669607639313,22.1781177520752,10.3542919158936,10.1917152404785,16.9946365356445,34.2299728393555,0.4,0.162284001708031,-1.59207439422607,-0.645920515060425,-7.95196437835693,1.57899522781372,0.2249586135149,0.0894478335976601,0.036289881914854,2.34921073913574,0.953098297119141,13.1,-96.8653030395508,-39.2992248535156,2.32553252593459,0.943491816520691,12.5,5.07137537002563,0.405710011720657,3.26155066490173,58.0794165316045,8.71,-1.20479357242584,5.17458391189575,68.1088943481445,-0.591590046882629,-0.240014001727104,17.7453956604004,2.31944870948792,0.773163974285126,13.3258800506592,-12.1951379776001,26.7,64.0976104736328,-14.39990234375,0.28929064253343,5.9
8,"UKJ3","UKJ32",0.949794054031372,21.5124759674072,10.3649873733521,6.06932783126831,26.2272663116455,29.2349491119385,0.675,0.123941771686077,0.532999813556671,0.0978680625557899,-17.4383068084717,1.66018998622894,0.44195082783699,0.223044916987419,0.0409549362957478,5.00586366653442,0.919163882732391,13.1,-108.76252746582,-19.9706974029541,3.3332365494614,0.612040400505066,19.4331983805668,3.56827425956726,0.183617442846298,1.48076665401459,53.8030000464403,8.82,-3.32226085662842,5.99829864501953,86.7131805419922,1.3654123544693,0.250713527202606,16.9654083251953,3.81706476211548,0.759003221988678,19.0929317474365,-11.335919380188,26.7,56.7514839172363,-12.3520965576172,0.465723991754014,5.4
8,"UKJ3","UKJ34",0.828029036521912,26.291332244873,10.8545036315918,5.54554176330566,10.443305015564,40.9311103820801,1.12,0.312618404626846,-0.409998655319214,-0.11444029211998,10.8869619369507,0.980177998542786,0.16499537229538,0.0964356437325478,0.0269174613058567,0.699158430099487,0.195151597261429,13.1,3.42895546054933e-05,9.57102292886702e-06,0.629369757848428,0.175671935081482,5.18518518518519,1.44730746746063,0.279123574495316,2.31647753715515,61.9463340891912,8.36,-4.63436508178711,2.22630739212036,34.3485641479492,0.0479116626083851,0.0133732743561268,27.2252559661865,16.7494602203369,0.572528719902039,0.912741839885712,7.25526905059814,26.7,76.1539611816406,-7.95734214782715,1.34348633457546,6.8
8,"UKJ3","UKJ35",0.814535856246948,30.2499256134033,7.13565635681152,11.0680093765259,10.02685546875,35.9178047180176,0.81,0.277188777923584,0.345266878604889,0.118153214454651,1.8243442773819,0.986320436000824,0.237416446208954,0.0994226336479187,0.034023255109787,0.849764049053192,0.290796369314194,13.1,-185.237228393555,-63.3897285461426,0.448679755278799,0.153541967272758,5.56792873051225,1.90539169311523,0.342208355665207,2.75421643257141,57.8043202993593,9.6625,-1.13684678077698,2.96399211883545,28.8069839477539,-0.100313425064087,-0.0343280918896198,20.8127498626709,22.732931137085,0.836873590946198,7.03448295593262,-11.5624408721924,26.7,78.2802658081055,-7.49515962600708,0.907532007033555,3.6
8,"UKJ3","UKJ36",0.554977238178253,36.6668167114258,9.22961044311523,10.2833642959595,8.22056007385254,31.1764354705811,0.81,0.277188777923584,0.551024377346039,0.188565149903297,13.1722059249878,1.53360986709595,0.201764240860939,0.130541458725929,0.0446723774075508,0.897043764591217,0.306975871324539,13.1,-261.740112304688,-89.5696563720703,0.826802495508902,0.282938718795776,5.49242424242424,1.87955343723297,0.342208355665207,2.75421643257141,50.9741164624334,10.64,-0.656378030776978,3.64386177062988,34.2414169311523,-0.34582331776619,-0.118343628942966,22.2070503234863,26.7064628601074,2.34378886222839,6.30631542205811,-5.60650587081909,26.7,76.1011657714844,-5.21738624572754,1.29242947167069,2.8
8,"UKJ3","UKJ37",0.884305119514465,34.6370086669922,7.75889778137207,8.33255672454834,13.2107315063477,30.1471405029297,0.81,0.277188777923584,0.374870508909225,0.128283813595772,15.1834697723389,1.82012748718262,0.142173573374748,0.144925311207771,0.0495946519076824,1.48043966293335,0.506618797779083,13.1,-250.693771362305,-85.7895050048828,1.39876811311513,0.47867015004158,11.9777158774373,4.09887456893921,0.342208355665207,2.75421643257141,52.1887067853052,11.2133333333333,-2.26179981231689,4.41747045516968,101.266609191895,0.0231485459953547,0.00792162586003542,15.5062255859375,30.3816680908203,3.86715054512024,0.773241639137268,39.7976837158203,26.7,74.7186279296875,-7.3071436882019,1.22711884977655,3.3
8,"UKJ4","UKJ41",1.16895294189453,23.1071720123291,5.65889930725098,3.71730065345764,19.121057510376,41.8810768127441,0.525,0.217985361814499,-1.64602565765381,-0.683446645736694,2.05411434173584,1.11708784103394,0.216844096779823,0.110225737094879,0.0457668527960777,2.07304573059082,0.860749781131744,13.1,-72.4560394287109,-30.0844879150391,1.52305375087112,0.632387459278107,10.2189781021898,4.24302434921265,0.415210217237473,3.36084246635437,64.0791728467952,9.86,-0.769171833992004,4.19940042495728,60.6948547363281,-0.605389952659607,-0.251364082098007,16.1788387298584,22.8547992706299,9.09956169128418,4.28158187866211,-8.62961292266846,24.1,74.6479721069336,-9.37134170532227,0.270890002922465,8.4
