"trump_vote","host_imm","unemp","male","college","white","home_owner","age","weight"
0,2.5,0,1,1,1,0,93,0.958507566790113
1,10,0,1,0,1,1,71,0.665842793853491
0,0,0,0,1,1,1,73,0.674708573227121
0,0,0,0,1,1,1,62,1.2119309689097
1,5,0,0,1,0,1,53,1.05019345025973
0,2.5,1,0,0,0,0,19,0.675495682275988
0,5,0,1,1,1,0,36,0.499723177874626
1,10,0,0,1,0,0,46,1.30822856174961
NA,5,1,0,0,1,0,34,1.07327264490353
1,10,0,0,0,1,1,38,1.20860288120178
1,10,0,1,0,1,1,72,1.37933528729946
0,0,0,0,1,1,1,29,1.06246313710554
0,2.5,0,0,0,1,1,61,0.659152469208
1,10,0,0,0,1,1,54,1.08057677625593
0,0,0,0,1,1,1,57,0.717545429204817
0,7.5,0,0,1,1,1,61,0.700096584005803
1,10,0,0,1,1,1,63,1.37905436902899
NA,10,0,1,0,1,0,55,0.576532446230286
NA,5,0,0,1,1,1,87,0.260415061089485
0,0,0,0,0,1,1,69,0.773657003957493
1,10,0,0,0,1,1,69,0.728727534900293
0,2.5,0,0,1,1,1,67,0.478013320746355
0,0,0,0,1,0,1,65,0.0602232775845125
NA,2.5,1,1,0,1,0,31,0.264508557604586
0,0,0,0,1,1,0,45,1.11687804591164
1,10,0,0,1,1,1,64,0.702713862928617
0,0,0,0,1,1,1,47,0.617078288257532
0,0,0,0,1,1,1,52,0.808992784061867
0,0,0,0,1,1,1,51,0.674593941495255
1,10,0,1,1,0,1,61,0.776367386756666
1,5,0,0,1,1,1,39,0.826116287381035
0,2.5,0,0,0,0,1,74,0.509742174812634
0,0,0,0,1,0,0,51,0.288967958581707
0,2.5,0,0,1,0,1,55,0.453904039768484
0,5,0,0,1,0,0,59,0.467457206601232
1,7.5,0,1,0,1,1,64,0.898856929285586
1,7.5,0,1,1,1,1,61,0.576883073691817
1,10,0,1,0,1,1,56,1.23453903956788
0,0,0,1,1,1,1,59,0.46756395827421
0,0,0,1,0,1,0,62,0.965936915387848
1,7.5,0,1,1,0,0,45,0.447500790966312
0,2.5,0,1,1,1,1,55,0.489591978917331
0,2.5,0,1,1,1,1,63,1.06766890543671
1,10,0,1,1,1,0,53,0.848518394193268
0,0,0,1,1,1,1,54,0.791740991678977
1,10,0,1,0,1,0,81,0.0857244193812113
1,10,0,1,0,1,1,65,5.56744945095619
0,5,0,1,0,1,1,72,1.08487979162496
0,0,0,1,1,1,1,71,0.418025202518126
1,2.5,1,1,1,1,0,68,0.827782879527837
1,10,0,1,1,1,1,56,0.713338043038396
0,10,0,1,1,1,0,56,0.11059707101229
0,5,0,1,1,1,0,59,0.816067129112019
1,10,0,1,1,1,1,62,1.27700306415543
0,0,0,1,1,1,1,62,0.695000076264051
0,2.5,0,1,1,1,0,27,0.180127146557981
1,10,0,1,1,1,1,46,1.02224905049582
1,7.5,0,1,1,1,1,62,0.591120707633162
1,10,0,0,0,1,0,28,1.40395176441946
1,10,0,0,1,1,1,61,1.47843362005883
1,10,0,1,1,1,1,53,1.08456122614259
0,2.5,0,1,1,1,1,60,0.707031553523173
1,10,0,1,1,0,1,62,1.0991782976246
NA,10,0,0,0,1,1,64,0.198363818720359
1,10,0,0,0,1,1,85,1.37296480864879
NA,5,0,0,0,0,0,50,0.60896346388581
0,0,0,0,0,1,0,63,1.39196795286753
0,0,0,0,0,1,1,66,1.0719705648795
0,7.5,0,0,1,1,0,26,0.334902133600835
0,2.5,0,0,1,1,0,33,1.63399856349754
0,0,0,0,1,1,1,54,1.95531639311695
1,2.5,0,1,0,1,1,73,0.765466348084241
0,10,0,1,1,0,1,53,0.599941322753822
1,10,0,0,1,1,0,51,0.9231197719462
0,5,0,0,1,1,1,61,1.30583955186178
1,10,0,1,0,1,1,68,1.24321414076376
0,2.5,0,0,0,1,1,24,0.696053767299699
0,2.5,0,1,1,1,1,30,0.598589282982861
NA,5,0,0,0,1,1,49,0.2215919247812
1,7.5,0,0,0,1,1,68,0.687596856101449
1,10,0,0,1,1,1,70,0.439882767418687
1,7.5,0,0,1,1,1,60,1.30822856174961
0,2.5,0,0,1,1,0,50,0.0277130734883314
0,5,0,0,1,1,1,42,1.00537273370242
1,5,0,0,0,1,1,77,0.597018865209363
0,0,1,1,1,1,1,59,0.658735981516101
0,5,0,1,1,1,1,49,0.556837626090216
0,2.5,0,0,1,0,1,36,0.0534594137481549
1,10,0,1,0,1,1,70,0.137980436121904
NA,5,0,1,0,1,0,72,2.48084315736594
1,7.5,0,1,1,1,1,60,2.19964716047737
0,0,0,1,1,1,1,61,0.693357729944485
1,7.5,0,1,1,1,0,60,1.1577197205365
0,2.5,0,1,1,1,1,51,0.626159986143545
1,5,0,1,1,1,0,50,0.81140759142541
0,0,0,1,1,1,1,57,1.98758794671362
0,0,0,1,1,1,1,27,0.786045921828872
1,10,0,0,1,1,0,45,0.749162148916277
0,10,0,1,1,1,1,49,0.576294512813742
0,2.5,0,1,0,1,1,52,1.35923530039928
1,10,0,1,1,1,1,61,2.16433422697464
1,10,0,1,0,1,1,65,0.361622473537712
1,10,0,0,1,1,1,50,0.477137067178618
0,5,0,1,1,1,1,61,0.579367713480435
0,5,0,1,1,1,1,39,0.575268000908525
1,7.5,0,1,0,1,1,54,1.18677123687268
0,2.5,0,1,0,1,1,51,0.590916860579319
1,7.5,0,1,1,1,0,50,0.944317319561683
0,0,0,0,1,1,0,25,1.09762702823418
1,7.5,0,0,1,1,1,26,1.33125172144983
NA,10,0,0,0,1,1,54,3.607039778735
1,2.5,0,0,0,1,1,76,1.13948643391782
0,0,0,0,1,1,0,24,0.947009140749988
NA,7.5,1,0,0,1,0,20,2.1705951693862
1,7.5,0,0,1,1,1,64,0.893407393130294
1,10,0,1,1,1,1,50,1.27700306415543
0,5,0,0,0,0,0,42,1.41391562370418
0,0,0,1,0,1,1,50,0.343788526936674
NA,10,0,0,1,1,0,24,2.40458771863188
1,10,0,1,1,0,1,40,0.459113215131001
0,7.5,0,1,1,1,0,42,0.693362597813824
NA,5,0,0,1,1,1,28,0.32230562793348
NA,2.5,1,1,1,1,0,28,0.272669729253636
NA,2.5,0,0,0,1,0,23,2.81755831971425
0,0,0,0,0,1,0,33,0.687600394598515
1,5,0,1,1,0,1,53,0.441354590870754
1,7.5,0,0,0,1,1,58,0.468922994631793
1,10,0,1,0,1,1,72,0.604277989501686
NA,10,0,0,0,1,1,61,2.29366424708699
0,7.5,0,1,1,0,1,66,0.253752731131858
1,0,0,0,1,1,1,65,0.9284951024329
1,5,0,0,1,1,1,61,0.710907682196722
1,10,0,1,1,1,1,68,0.898902757088913
0,2.5,0,0,1,0,1,45,0.737717663205806
NA,7.5,0,0,1,0,0,36,1.62953857473602
1,10,0,1,0,1,1,69,1.00957636856576
0,0,0,0,1,0,0,30,0.605600867678939
NA,10,0,0,0,1,1,58,1.83817142111947
0,5,0,0,0,0,0,71,1.95305239358715
0,7.5,0,1,1,0,0,32,1.56119197056456
0,0,0,0,1,1,1,28,0.456303184515293
NA,10,0,1,1,1,1,35,4.28414537001225
NA,7.5,1,1,0,1,1,30,0.976625761489794
0,2.5,1,0,0,0,0,41,3.73778517049263
1,10,0,0,1,0,1,70,0.655703742961631
0,0,0,1,1,1,0,35,0.769836894621356
0,0,1,0,1,1,0,26,0.42301348842213
1,10,0,0,0,1,1,49,1.10096285416441
0,0,0,0,0,1,1,56,0.665787692143741
0,5,0,0,0,1,0,61,0.524789544271936
0,0,0,0,1,1,0,55,1.5419392223166
0,7.5,0,0,1,1,1,48,0.499828001114744
1,7.5,0,0,0,1,1,65,0.78974438130086
1,7.5,0,0,0,1,1,69,1.14280843181319
NA,2.5,0,0,0,1,1,74,1.7817842336301
0,0,0,0,0,1,1,72,0.736077942413077
0,0,0,0,0,1,0,67,0.493040169415564
0,0,0,0,1,1,1,78,0.613612900208658
0,0,0,0,1,1,1,63,0.761999973710972
0,7.5,0,1,1,0,1,62,1.06517357608257
0,7.5,0,0,1,0,1,76,0.317748151169103
0,0,0,1,0,1,0,44,0.000107325714706923
0,0,0,1,1,1,1,39,0.985876414462403
0,2.5,0,0,1,0,0,51,0.58876518165333
NA,2.5,0,0,1,0,1,59,0.194212090778272
1,10,0,0,0,1,1,71,0.777764334913212
0,0,0,0,0,1,1,67,1.83882524441846
0,2.5,0,1,0,1,1,64,0.84942280506509
1,10,0,1,0,1,1,64,1.07956128195736
0,0,1,1,0,1,1,50,0.24719812397637
1,7.5,0,1,0,1,1,61,1.54125463727863
NA,2.5,0,1,1,1,0,28,0.569027835567822
0,0,0,1,1,1,0,50,0.556837626090216
NA,10,0,0,0,1,1,64,0.408968565555878
1,7.5,0,0,0,1,0,42,0.616455056491516
0,2.5,0,1,1,1,0,39,0.138684836828529
NA,10,0,1,1,1,1,36,0.231996571562711
0,2.5,0,0,1,0,1,62,0.58390467733386
NA,0,0,1,1,0,0,61,0.216791365006363
0,7.5,0,1,0,1,1,79,1.10536488584463
1,10,0,1,0,1,1,74,0.467838867962352
1,0,0,0,0,1,1,47,0.465375380604158
1,10,0,0,1,1,0,61,5.38906449424815
0,0,0,0,1,1,1,52,1.68467950229626
0,0,0,1,0,1,1,55,1.27232349960232
1,10,0,1,0,1,1,50,0.648775750278336
0,0,0,0,1,1,1,80,0.916340753809196
0,7.5,1,1,0,0,1,62,0.463424951907086
0,2.5,0,1,1,0,0,52,1.11104985699485
0,10,0,0,1,0,0,69,0.488004369398618
0,0,0,1,1,0,1,34,0.715762587320421
NA,0,0,1,1,1,0,38,0.134055409032747
NA,10,0,1,1,1,1,41,0.622874070459223
NA,10,0,0,0,1,0,70,1.6215064478385
1,10,0,0,0,1,1,83,2.1576120105314
1,10,0,1,0,1,1,56,1.80662300095796
1,10,0,1,1,0,1,63,1.18339175041867
1,7.5,0,1,1,1,1,58,0.751457927205438
NA,10,0,0,0,1,0,57,0.701226857740062
1,7.5,0,0,0,1,1,56,0.845157758394736
0,5,0,1,0,1,1,67,0.439456979760967
NA,7.5,0,0,1,0,0,31,0.0698181226045314
1,10,1,1,1,1,1,56,0.869640936818958
0,5,0,1,1,1,1,57,0.624372224778745
1,10,0,1,1,1,1,46,1.55757305304402
0,0,0,0,0,0,0,58,0.816593776993905
0,2.5,0,0,1,1,1,55,0.881263597081829
0,5,0,1,1,1,1,57,0.624337003983357
0,7.5,0,0,1,1,0,71,0.495790285557826
0,2.5,0,1,1,1,0,30,0.997567063950314
NA,0,0,1,1,1,0,26,0.0287631459878818
1,7.5,0,0,1,1,1,65,0.353160333811692
0,0,0,1,1,1,0,39,0.705098127084402
0,0,0,1,0,1,0,52,0.729731809099264
0,5,0,1,1,1,1,59,0.178091405662937
0,0,0,1,1,1,1,51,0.676218422138635
0,5,0,1,1,1,1,46,0.807883015821213
0,5,0,0,1,0,1,26,0.948621163230661
1,10,0,0,0,1,1,69,0.447230546970543
0,0,0,1,1,1,0,29,0.707791666710638
NA,0,0,0,0,1,0,29,0.374312202732138
NA,0,0,0,0,0,1,21,0.362929908719647
NA,5,0,0,0,1,1,67,1.65573939832012
NA,2.5,0,1,1,0,1,46,1.000426012725
NA,7.5,0,1,1,1,0,28,0.231845772860568
0,2.5,0,1,1,1,1,49,0.465738249686825
1,7.5,0,1,1,1,1,68,0.915830353034012
0,2.5,0,0,1,1,1,53,0.588930826327113
1,10,0,1,1,1,1,68,0.163840937247657
0,10,0,1,1,1,1,51,0.269269889091172
0,0,0,1,1,1,1,91,0.823436096122398
1,5,0,1,0,1,0,73,0.828458769311522
0,0,0,1,0,0,1,68,1.89257614166661
0,0,0,0,1,1,1,69,0.470741485652229
0,2.5,0,1,1,1,1,59,0.856828595975548
NA,2.5,0,0,0,0,0,52,0.224304588911507
NA,5,0,1,1,1,1,36,0.899481613129516
0,0,0,0,1,0,1,63,0.892144514173548
1,10,0,1,1,1,1,58,1.00983128151319
1,10,0,0,1,1,1,70,1.46211870944878
NA,10,0,1,0,1,1,43,1.02487914169113
0,0,0,1,1,1,0,32,1.30238218648961
0,2.5,1,1,1,0,1,54,0.931534063299711
NA,7.5,0,0,1,1,1,26,0.209704788364688
0,0,0,0,0,1,0,24,0.680333526041138
0,0,0,0,1,1,1,55,1.50673811125386
NA,0,0,1,0,0,0,37,0.652985324813419
0,5,0,1,1,1,0,48,0.566515700730481
0,0,0,1,1,1,1,53,0.663762666107436
1,10,0,0,1,1,0,59,0.856256624896317
0,0,0,1,1,1,1,68,0.722066470830184
1,5,0,1,1,1,1,59,0.848740577577267
0,0,0,1,1,1,0,60,0.694586965564811
0,5,0,1,1,1,0,51,0.442323551395294
0,7.5,0,1,1,1,1,59,1.28555730666798
0,0,0,0,1,1,1,72,0.548565034773503
0,2.5,0,1,1,0,0,61,0.152595640036282
1,5,0,0,1,1,1,51,0.456062227895908
NA,2.5,0,1,1,0,0,76,0.235337106618564
0,2.5,0,0,1,1,1,75,0.00010444552577593
NA,5,1,0,0,1,0,25,0.596633818502608
1,2.5,0,1,1,1,1,46,0.630729754033054
0,0,0,1,1,1,0,26,2.59159959298031
0,2.5,0,1,0,1,1,70,0.418025202518126
1,10,0,1,0,1,1,83,0.903764501783896
0,0,0,0,1,0,0,26,0.673358322856393
1,2.5,0,0,0,1,1,69,0.972857345709285
1,10,0,0,1,1,0,83,0.804048302318887
0,0,0,0,1,0,1,67,0.267074320118139
NA,0,0,0,1,1,0,50,0.258289460568406
0,0,0,1,1,1,1,39,0.421084074700401
NA,0,0,1,1,1,0,59,0.640002368321751
0,2.5,1,1,1,1,1,56,1.28778133492489
0,0,0,1,1,1,1,62,0.670154439701699
0,0,0,1,0,1,1,64,0.509432716682669
0,7.5,1,0,1,1,1,48,0.945798617372539
NA,0,0,1,1,1,0,47,0.30434390250373
0,5,0,0,1,1,1,74,0.58893054526311
0,2.5,0,1,0,1,1,74,0.428531953062212
0,7.5,0,1,1,1,1,55,0.868143115557509
0,2.5,0,1,1,1,1,54,0.446278004763922
1,10,0,1,1,1,1,57,0.402730148907452
1,10,0,1,0,0,1,69,1.85807592826533
NA,10,0,1,0,1,1,48,0.584079675317745
1,10,0,1,0,1,1,55,1.0253077783209
NA,0,0,1,0,1,0,23,1.11566985668156
NA,10,0,1,0,1,1,41,2.86275825338305
1,7.5,0,1,1,1,0,49,1.31612345616987
0,0,0,1,1,1,1,56,0.73318527685706
0,10,0,1,0,1,1,72,0.775468418189612
NA,5,0,0,0,1,1,52,1.56642977147849
1,10,1,1,0,1,1,25,2.009077352763
1,2.5,0,1,1,1,1,64,0.484613807706878
1,10,0,1,1,1,1,55,0.000220717443243973
0,5,0,1,1,1,1,63,0.925531155187042
0,0,0,0,1,1,1,37,0.568579166520878
0,0,0,0,0,1,1,57,0.237392927587978
1,10,1,0,1,1,1,47,0.849028490060488
0,0,0,1,1,1,1,47,0.804229790453495
0,0,0,1,1,1,0,63,0.165851192579296
0,0,0,0,1,1,0,53,0.404877480292104
0,2.5,0,1,1,1,0,47,0.550897825450269
1,10,0,1,1,1,1,62,0.945249042789836
1,7.5,0,1,1,1,1,54,0.644004280839933
0,0,0,0,1,1,1,58,0.14167656340409
0,2.5,0,1,1,0,0,47,1.86370022122373
0,0,0,0,1,1,1,63,2.50324995518236
0,0,0,0,1,1,1,60,1.12099710553317
1,10,0,1,1,0,1,63,1.53653353988816
0,0,0,1,1,1,1,44,1.20505650688782
0,2.5,0,1,1,0,1,36,0.866397731961873
1,10,0,1,1,1,1,60,1.28906290325712
0,0,0,1,0,1,1,65,1.15894785656487
1,7.5,0,1,0,0,1,46,0.214268063606679
1,10,0,0,0,1,1,53,0.169147623816791
1,10,0,1,0,1,1,64,1.13493617158118
0,2.5,0,0,1,1,1,60,0.781042390749756
0,2.5,0,0,1,1,0,56,0.482554799608351
NA,0,0,0,0,1,0,45,0.964382474700521
0,2.5,0,0,1,1,0,32,0.674904858800855
0,0,0,0,1,1,1,58,1.35466790983116
0,0,1,0,1,1,0,52,0.82673255207966
0,0,0,1,1,1,0,31,0.839803909420425
0,5,0,1,1,1,1,59,0.330860071938671
NA,5,0,0,0,0,0,67,0.256514991345177
0,5,0,0,1,0,1,55,0.414079131230779
1,10,0,1,1,1,1,60,0.769615479259188
0,0,0,0,1,1,1,63,0.595189367744994
NA,0,0,0,0,1,0,20,1.7747666328299
1,10,0,0,0,1,1,72,0.749095164868985
NA,0,0,1,1,0,0,61,0.574802028030511
0,5,0,1,0,0,1,62,1.18517108769464
0,2.5,0,0,1,1,1,38,1.49844584848996
NA,7.5,0,1,1,1,1,37,1.19711644850006
1,10,0,1,0,0,0,61,0.93730385384406
NA,7.5,0,0,1,1,1,39,0.174907318031303
0,2.5,0,1,1,1,0,40,0.667664490581737
0,0,0,1,0,1,1,78,0.763202069064417
1,7.5,0,1,0,1,1,65,0.885153855431071
1,10,0,0,0,1,1,54,1.56121113741937
NA,5,0,0,1,0,1,70,0.0738183051937805
0,0,0,1,0,1,1,68,0.825410245908454
NA,10,0,0,0,1,0,63,0.176987661060583
0,0,0,0,1,1,1,66,1.22901759162146
0,10,0,1,1,1,1,69,1.15015868520346
1,10,0,0,1,1,1,32,0.758224954492289
0,0,0,0,0,1,1,58,1.76859445511959
0,0,0,1,1,1,1,49,0.515241546228271
1,5,0,1,1,0,1,66,0.816848923957676
1,5,0,1,1,1,1,57,1.30203212783569
0,2.5,0,0,1,1,1,46,0.692631741075716
0,0,0,0,1,1,1,47,0.740204774910907
NA,2.5,0,0,1,1,1,32,3.10572274489749
1,5,0,0,1,1,1,71,1.10761271996562
0,0,0,0,1,1,1,60,0.523342041244726
1,2.5,0,0,1,1,1,53,0.929207609172318
1,5,0,0,1,1,0,35,0.627286292183018
0,0,0,0,1,1,1,42,0.568579166520878
1,10,0,0,0,1,0,41,0.896859852604719
1,7.5,0,0,0,1,1,46,0.632778896923993
1,5,0,0,1,1,1,47,1.11237374149294
0,0,0,0,1,1,0,35,0.968075246479121
1,7.5,0,0,1,1,1,58,0.347988209216206
0,2.5,0,1,1,1,1,43,0.0236694348249111
0,5,0,1,0,0,0,61,1.48255034838177
NA,2.5,1,0,1,0,1,36,0.42389300534181
NA,10,0,0,0,1,1,40,2.23093087107402
0,0,0,0,0,0,0,20,0.623828195504529
0,2.5,0,1,0,1,1,62,1.8217321243837
0,10,1,0,0,0,0,63,0.984964455124606
0,5,0,1,1,1,0,25,1.13535250898672
1,10,0,1,0,1,0,63,0.614781913000696
1,7.5,0,0,0,1,1,59,1.04508521273331
0,0,0,0,1,1,0,46,0.441309913943764
1,5,0,0,0,1,1,41,0.483659717877723
0,2.5,0,0,1,1,0,38,0.749743017623071
NA,7.5,0,1,0,1,1,51,0.661528054291459
1,10,0,0,1,1,1,49,0.968030077022058
1,0,0,0,1,1,1,56,1.51764976300987
0,2.5,0,0,0,1,1,59,1.09208876368871
0,0,0,1,1,1,1,44,0.926111429086234
0,0,0,0,1,0,0,37,0.700066058535492
1,10,0,1,0,1,1,72,1.36912174029703
0,2.5,0,0,0,1,0,52,0.5440178246197
NA,2.5,1,1,0,0,0,59,9.92587546197339
0,10,0,1,0,1,0,53,0.568200301682435
0,0,0,1,1,1,0,25,0.788132626849273
0,0,0,0,1,1,1,33,0.0922636917519911
NA,2.5,0,1,0,1,1,30,0.168475185717636
0,0,0,0,0,1,1,68,0.516133645662762
NA,5,0,1,0,1,0,46,2.44510025571623
0,5,0,0,1,1,1,54,0.917183666944901
NA,7.5,0,0,1,1,1,79,1.6921420155107
0,0,0,1,1,1,0,38,1.46931493067624
0,5,0,1,0,1,1,72,0.500839154959968
0,5,0,0,1,1,0,31,2.4350296657729
0,10,0,0,1,1,1,38,1.76326286516523
1,10,0,0,0,1,0,75,0.605751568604757
1,10,0,1,1,1,1,65,0.233731852133784
0,10,0,0,1,1,1,53,1.68526302221275
NA,7.5,0,1,0,1,0,35,0.138170352199987
0,2.5,0,0,1,1,1,50,1.14802099614495
1,7.5,0,1,1,1,1,80,1.07303831525249
0,10,0,0,0,1,1,59,0.120232967167672
0,2.5,0,0,1,1,1,48,0.960664973642004
1,7.5,0,0,1,1,1,72,0.692412124748708
0,7.5,0,0,1,0,1,56,0.1205514356426
NA,5,0,0,0,1,1,50,1.18782713322995
NA,2.5,0,1,0,1,1,53,0.542743732147253
1,10,0,1,0,1,0,63,1.29208150472776
1,10,1,1,0,1,0,50,0.984053198250739
0,0,0,1,1,1,1,55,0.359529104599819
0,5,0,0,1,1,0,28,0.445392491954348
1,7.5,0,1,1,1,0,61,0.422038986633599
1,7.5,0,1,1,0,1,79,0.0385675801062447
1,10,0,0,1,1,1,52,1.07714291045457
0,0,0,0,1,1,1,70,2.76351791674175
1,5,0,1,0,1,1,76,0.919188550715118
1,5,0,1,0,1,1,61,1.14569259057769
0,7.5,0,0,1,1,1,68,1.01847707384989
NA,7.5,1,1,1,1,0,56,1.02561240977607
0,0,0,1,0,1,1,74,0.360043927358334
0,0,0,1,1,1,1,73,0.558481993227535
0,0,0,1,1,1,1,49,0.63676495927046
1,10,0,1,0,1,1,48,0.693235534658274
1,10,0,1,1,1,1,58,0.991057079915428
0,2.5,0,1,1,1,1,65,0.363291020435952
0,2.5,0,0,0,1,0,76,0.733313436593083
1,10,0,0,1,0,1,58,1.32837214159212
0,0,0,0,1,1,1,71,1.20452410665785
0,5,0,1,1,1,0,37,0.55081881162274
1,7.5,0,0,1,1,1,57,1.91366946054474
0,0,0,1,1,1,0,40,0.925023521931596
0,2.5,0,0,1,0,0,48,0.721563443332144
NA,10,0,1,0,1,1,40,7.21614041454604
0,2.5,0,0,1,1,0,43,0.564359099692245
NA,2.5,0,0,1,0,0,26,0.771792460292448
0,0,0,1,1,1,1,34,0.297446133336706
0,0,1,1,1,1,0,31,0.138201701048951
1,0,0,0,0,1,1,35,0.802769757520153
1,5,0,0,1,1,0,26,0.790293139052009
0,7.5,0,0,0,1,1,43,0.784380382364321
1,10,0,0,0,1,1,47,0.468426428738443
NA,10,0,1,1,1,1,33,1.97993964411641
0,0,0,0,0,0,0,20,0.821847427966111
0,0,0,0,1,1,0,32,0.707669899706675
0,0,0,0,1,1,0,33,0.0357696708359459
0,0,0,0,1,1,0,27,0.629030480183908
0,2.5,0,0,1,1,1,38,0.6383350809933
1,10,0,0,0,1,0,34,0.528175661172989
1,10,0,1,0,1,1,60,2.33365509353815
0,0,0,0,1,0,0,26,0.217035189615609
NA,0,0,1,1,1,0,36,0.151258468828714
1,7.5,0,0,1,1,0,26,1.87450567516414
NA,10,0,1,0,1,1,43,3.79778452091594
1,10,0,1,0,1,1,56,1.37138645276592
NA,0,1,1,0,0,0,42,0.916840875371464
0,2.5,0,1,0,0,1,69,2.10945226015507
0,2.5,0,0,0,0,1,41,1.25057731269067
0,5,0,1,0,1,0,63,1.11271019231439
NA,10,0,0,0,1,0,39,1.24979176688423
0,0,0,0,1,1,1,26,0.226794629510369
1,10,0,0,0,1,1,37,0.661781531464808
0,0,0,1,1,1,1,35,0.689371491150853
0,0,0,0,1,1,0,39,1.91288659270983
0,2.5,0,0,0,1,0,59,0.951394262336213
NA,7.5,0,1,0,1,0,38,1.12092012484455
NA,2.5,0,0,0,0,0,38,0.874466723687255
NA,10,1,0,1,0,1,37,1.33888262774408
1,10,0,1,0,1,0,35,1.00079920073159
0,7.5,0,1,1,1,1,44,2.01909340069052
NA,10,0,0,0,1,0,18,0.226301366959076
1,10,0,1,0,1,1,64,1.27174532938671
NA,2.5,1,1,0,1,0,43,2.37397186142841
0,5,0,0,1,1,0,27,0.456303184515293
0,10,0,0,1,0,0,53,0.486209567481327
NA,0,1,0,0,0,1,54,0.88800486123851
0,7.5,0,0,1,1,0,25,0.386408276711167
NA,2.5,0,1,1,1,0,31,0.27777085903839
0,5,0,0,0,0,0,66,0.131222601149598
NA,7.5,0,0,1,0,0,27,1.00320442122283
NA,5,1,1,0,0,0,24,12.9833925247269
1,7.5,0,0,1,1,1,35,0.822034618858246
0,2.5,0,0,1,1,1,38,0.430462097309715
0,0,0,1,1,1,1,31,0.999819109147554
0,7.5,0,0,1,0,0,52,0.480567222025992
0,5,0,1,1,0,0,60,0.20896735268467
0,0,0,0,1,1,1,59,0.446229194665764
0,0,0,1,1,1,1,66,0.731807758606229
0,2.5,0,0,1,0,1,53,0.018111330527649
1,7.5,0,0,0,1,1,52,0.379418774521035
0,10,0,0,1,0,0,59,0.328701594442651
0,2.5,0,0,1,1,1,70,0.826226210208462
0,5,0,0,1,0,0,41,0.0606173536336974
0,2.5,0,1,1,1,0,75,0.722066470830184
0,0,0,0,1,1,0,54,0.419107146939963
0,2.5,0,1,1,1,1,70,0.766509727734789
1,7.5,0,0,0,1,1,46,1.71572034243549
1,10,0,1,0,0,1,60,0.392567565143291
1,10,0,1,1,1,1,71,0.827782879527837
0,7.5,0,0,1,0,1,66,0.531385647460895
0,2.5,0,0,1,1,1,50,0.523163263683891
0,2.5,0,1,1,1,1,59,0.644619383266201
0,0,0,0,1,1,1,81,1.81295714509508
NA,7.5,0,0,0,0,1,57,0.0362379308733183
0,0,0,0,1,1,1,59,1.13162626620594
0,5,0,1,0,1,0,59,1.49404483970569
0,5,0,1,0,1,1,60,1.152214271865
1,10,0,1,0,1,1,54,0.163463312409585
1,5,0,1,0,1,1,82,0.335956693061708
0,0,0,0,1,1,1,59,0.464984850075653
0,2.5,0,0,0,1,1,67,0.303409171159521
0,0,0,0,1,1,1,60,0.602186423925845
0,2.5,0,0,1,1,1,45,0.68634558977371
0,10,0,1,1,1,0,29,0.347808706969418
0,0,0,0,1,1,0,64,0.18049268194427
NA,2.5,0,0,1,0,0,52,3.88527281091982
1,10,0,1,1,1,1,58,0.566018824497776
0,2.5,0,1,1,0,1,61,0.343381195447943
0,0,0,0,1,1,1,74,0.650032271829414
1,2.5,0,1,1,1,1,63,1.16861295480219
1,5,0,0,0,1,1,59,0.324552881363503
0,5,0,0,0,1,0,63,2.31039381187596
0,10,1,1,1,1,0,67,0.823827892697438
0,0,0,0,0,0,1,53,0.203491334639493
1,10,0,0,0,1,1,73,0.469895722137474
1,10,0,0,1,1,1,45,0.235185628178596
0,5,0,1,1,1,1,52,0.511386408962177
NA,10,0,0,0,1,1,67,0.520235036668951
0,2.5,0,1,0,0,1,52,1.08713819659706
1,10,0,0,0,1,1,61,1.05397010129708
1,10,0,0,1,1,1,69,0.282551526034459
1,7.5,0,0,1,1,1,66,1.15648775932467
1,5,0,1,0,1,1,71,0.872795250779826
0,0,0,1,1,1,1,52,0.721932888295783
NA,7.5,0,1,1,1,1,59,1.19291191529178
0,2.5,0,1,0,1,1,70,0.521334618699013
1,5,0,0,0,1,1,55,0.28513910125603
0,5,0,0,1,1,1,62,1.07099708578532
0,0,0,0,0,1,1,75,0.742670652794055
1,7.5,0,1,1,1,1,46,1.10170803946996
1,7.5,0,1,1,1,1,69,0.691358998228166
1,10,0,1,1,1,0,55,0.616807822190949
0,2.5,0,0,1,1,1,80,1.20752460404169
NA,7.5,0,0,1,1,1,48,0.377187056983409
1,7.5,0,1,0,1,1,65,0.723437277671915
0,0,0,0,1,1,1,75,0.703931824570981
1,10,0,1,0,1,1,65,0.832329081974634
0,0,0,1,1,1,1,67,1.35318297462905
1,10,0,1,0,0,1,64,2.49753166367248
1,10,0,1,0,1,1,81,0.99685465788377
1,10,0,1,1,1,1,91,0.47137835548668
0,5,0,1,1,0,1,52,0.766894642174065
1,10,0,1,1,1,0,64,1.3317631655334
0,2.5,0,1,1,1,1,81,0.481788485455386
1,7.5,0,1,1,1,1,74,0.948229664246823
1,7.5,0,1,0,1,1,60,0.609188398998608
1,10,0,1,0,1,1,58,0.361100824977357
0,2.5,0,0,1,0,1,58,0.734695940724921
1,10,0,1,0,1,1,75,0.594840980188004
0,5,0,0,0,0,1,69,3.97236037916003
0,0,0,1,1,1,1,57,0.741090507510522
